6235.1, 16.300, 0.06740, 14.113, 5.392
6255.9, 16.400, 0.06781, 14.160, 5.425
6276.8, 16.500, 0.06823, 14.208, 5.459
6298.1, 16.600, 0.06865, 14.256, 5.492
6319.1, 16.700, 0.06907, 14.303, 5.525
6338.9, 16.800, 0.06948, 14.348, 5.558
6359.2, 16.900, 0.06990, 14.394, 5.592
6379.5, 17.000, 0.07031, 14.440, 5.625
6399.1, 17.100, 0.07072, 14.484, 5.658
6418.3, 17.200, 0.07114, 14.528, 5.692
6437.1, 17.300, 0.07156, 14.571, 5.725
6454.8, 17.400, 0.07197, 14.611, 5.757
6472.8, 17.500, 0.07239, 14.651, 5.791
6491.2, 17.600, 0.07280, 14.693, 5.824
6509.6, 17.700, 0.07322, 14.735, 5.858
6526.7, 17.800, 0.07363, 14.773, 5.891
6544.4, 17.900, 0.07405, 14.814, 5.924
6562.7, 18.000, 0.07446, 14.855, 5.957
6579.5, 18.100, 0.07488, 14.893, 5.991
6595.5, 18.200, 0.07530, 14.929, 6.024
6611.5, 18.300, 0.07571, 14.965, 6.057
6627.3, 18.400, 0.07613, 15.001, 6.090
6643.0, 18.500, 0.07654, 15.037, 6.124
6659.5, 18.600, 0.07696, 15.074, 6.157
6674.7, 18.700, 0.07737, 15.108, 6.190
6689.6, 18.800, 0.07779, 15.142, 6.223
6704.7, 18.900, 0.07821, 15.176, 6.257
6720.1, 19.000, 0.07863, 15.211, 6.290
6734.0, 19.100, 0.07904, 15.243, 6.323
6747.4, 19.200, 0.07946, 15.273, 6.357
6761.1, 19.300, 0.07987, 15.304, 6.390
6775.1, 19.400, 0.08029, 15.336, 6.423
6788.6, 19.500, 0.08071, 15.366, 6.457
6802.0, 19.600, 0.08112, 15.396, 6.490
6815.0, 19.700, 0.08153, 15.426, 6.523
6827.6, 19.800, 0.08195, 15.455, 6.556
6840.3, 19.900, 0.08237, 15.483, 6.590
6853.3, 20.000, 0.08278, 15.513, 6.623
6864.6, 20.100, 0.08320, 15.538, 6.656
6875.7, 20.200, 0.08361, 15.563, 6.689
6888.2, 20.300, 0.08403, 15.592, 6.723
6900.0, 20.400, 0.08445, 15.618, 6.756
6911.1, 20.500, 0.08486, 15.643, 6.789
6922.7, 20.600, 0.08528, 15.670, 6.822
6934.2, 20.700, 0.08569, 15.696, 6.856
6944.7, 20.800, 0.08611, 15.720, 6.889
6955.3, 20.900, 0.08653, 15.744, 6.923
6965.2, 21.000, 0.08694, 15.766, 6.956
6974.9, 21.100, 0.08736, 15.788, 6.989
6984.8, 21.200, 0.08778, 15.810, 7.022
6995.4, 21.300, 0.08820, 15.834, 7.056
7005.6, 21.400, 0.08861, 15.857, 7.089
7013.9, 21.500, 0.08902, 15.876, 7.122
7023.0, 21.600, 0.08944, 15.897, 7.155
7032.7, 21.700, 0.08986, 15.919, 7.188
7041.0, 21.800, 0.09027, 15.938, 7.222
7049.0, 21.900, 0.09069, 15.956, 7.255
7057.9, 22.000, 0.09110, 15.976, 7.288
7066.0, 22.100, 0.09152, 15.994, 7.321
