4651.5,118.90,0.001,50.048,0.00046,0.01600
4663.8,119.30,0.001,50.180,0.00049,0.01599
4928.9,119.70,0.002,53.032,0.00085,0.01599
5007.3,120.10,0.003,53.876,0.00123,0.01599
4998.7,120.50,0.005,53.783,0.00160,0.01599
5009.1,120.90,0.006,53.895,0.00198,0.01598
5005.2,121.30,0.007,53.854,0.00236,0.01598
4999.2,121.70,0.009,53.788,0.00273,0.01597
5008.5,122.10,0.010,53.889,0.00311,0.01597
5021.7,122.50,0.011,54.031,0.00348,0.01597
5038.1,122.90,0.013,54.208,0.00385,0.01596
5044.9,123.30,0.014,54.280,0.00423,0.01596
5044.8,123.70,0.015,54.279,0.00460,0.01595
5054.0,124.10,0.017,54.379,0.00497,0.01595
5071.2,124.50,0.018,54.563,0.00535,0.01594
5081.1,124.90,0.019,54.670,0.00572,0.01594
5083.7,125.30,0.021,54.698,0.00610,0.01594
5100.1,125.70,0.022,54.874,0.00647,0.01593
5097.7,126.10,0.023,54.849,0.00685,0.01593
5099.0,126.50,0.025,54.862,0.00723,0.01592
5117.6,126.90,0.026,55.062,0.00760,0.01591
5120.8,127.30,0.027,55.097,0.00798,0.01591
5116.6,127.70,0.029,55.052,0.00835,0.01590
5113.9,128.10,0.030,55.023,0.00872,0.01590
5104.2,128.50,0.031,54.919,0.00910,0.01589
5080.1,128.90,0.033,54.659,0.00947,0.01589
5075.9,129.30,0.034,54.614,0.00984,0.01588
5085.7,129.70,0.035,54.720,0.01022,0.01588
5093.2,130.10,0.037,54.801,0.01059,0.01588
5104.8,130.50,0.038,54.925,0.01097,0.01587
5121.7,130.90,0.039,55.107,0.01134,0.01587
5131.4,131.30,0.041,55.211,0.01172,0.01586
5135.5,131.70,0.042,55.255,0.01210,0.01586
5141.6,132.10,0.043,55.321,0.01247,0.01586
5160.9,132.50,0.045,55.528,0.01285,0.01585
5178.5,132.90,0.046,55.718,0.01322,0.01585
5206.1,133.30,0.047,56.015,0.01360,0.01584
5220.8,133.70,0.049,56.173,0.01397,0.01584
5237.2,134.10,0.050,56.350,0.01434,0.01583
5261.2,134.50,0.051,56.608,0.01471,0.01583
5281.4,134.90,0.053,56.826,0.01509,0.01582
5305.9,135.30,0.054,57.088,0.01546,0.01582
5325.8,135.70,0.055,57.303,0.01584,0.01581
5349.2,136.10,0.057,57.555,0.01621,0.01581
5369.5,136.50,0.058,57.773,0.01659,0.01581
5389.4,136.90,0.059,57.987,0.01696,0.01580
5409.1,137.30,0.061,58.199,0.01734,0.01580
5428.2,137.70,0.062,58.405,0.01771,0.01580
5446.5,138.10,0.063,58.602,0.01809,0.01579
5463.4,138.50,0.065,58.783,0.01846,0.01579
5480.2,138.90,0.066,58.964,0.01883,0.01579
5498.7,139.30,0.067,59.163,0.01921,0.01578
5515.7,139.70,0.069,59.346,0.01958,0.01578
5532.1,140.10,0.070,59.523,0.01996,0.01578
5549.3,140.50,0.071,59.708,0.02033,0.01578
5565.5,140.90,0.073,59.882,0.02070,0.01577
5581.0,141.30,0.074,60.049,0.02107,0.01577
5596.2,141.70,0.075,60.212,0.02145,0.01577
5611.6,142.10,0.077,60.378,0.02183,0.01577
5627.3,142.50,0.078,60.547,0.02220,0.01576
5642.4,142.90,0.079,60.710,0.02258,0.01576
5658.2,143.30,0.081,60.879,0.02295,0.01576
5673.0,143.70,0.082,61.039,0.02333,0.01576
5687.7,144.10,0.083,61.196,0.02370,0.01575
5702.7,144.50,0.085,61.358,0.02408,0.01575
5717.1,144.90,0.086,61.513,0.02445,0.01575
5731.3,145.30,0.087,61.666,0.02482,0.01574
5746.6,145.70,0.089,61.830,0.02519,0.01574
5761.0,146.10,0.090,61.986,0.02557,0.01573
5775.3,146.50,0.091,62.140,0.02594,0.01573
5790.3,146.90,0.093,62.301,0.02631,0.01573
5804.6,147.30,0.094,62.455,0.02669,0.01572
5818.5,147.70,0.095,62.604,0.02706,0.01572
5832.2,148.10,0.097,62.752,0.02744,0.01572
5846.4,148.50,0.098,62.905,0.02781,0.01572
5860.7,148.90,0.099,63.059,0.02819,0.01572
5874.4,149.30,0.101,63.205,0.02856,0.01572
5888.5,149.70,0.102,63.357,0.02894,0.01572
5901.7,150.10,0.103,63.499,0.02931,0.01571
5914.7,150.50,0.105,63.639,0.02968,0.01571
5928.1,150.90,0.106,63.784,0.03005,0.01571
5941.0,151.30,0.107,63.923,0.03043,0.01570
5953.9,151.70,0.109,64.061,0.03080,0.01570
5966.8,152.10,0.110,64.199,0.03117,0.01570
5979.5,152.50,0.111,64.336,0.03155,0.01569
5992.2,152.90,0.113,64.473,0.03192,0.01569
6005.3,153.30,0.114,64.614,0.03229,0.01569
6018.4,153.70,0.115,64.755,0.03267,0.01569
6031.0,154.10,0.117,64.890,0.03304,0.01568
6043.1,154.50,0.118,65.021,0.03342,0.01568
6055.3,154.90,0.119,65.152,0.03379,0.01568
6067.6,155.30,0.121,65.284,0.03417,0.01567
6079.2,155.70,0.122,65.409,0.03454,0.01567
6091.3,156.10,0.123,65.539,0.03491,0.01567
6103.6,156.50,0.125,65.671,0.03529,0.01567
6116.3,156.90,0.126,65.809,0.03566,0.01566
6126.7,157.30,0.127,65.920,0.03603,0.01566
6139.1,157.70,0.129,66.054,0.03640,0.01566
6149.0,158.10,0.130,66.160,0.03677,0.01566
6161.4,158.50,0.131,66.294,0.03715,0.01566
6173.0,158.90,0.133,66.418,0.03752,0.01565
6184.8,159.30,0.134,66.545,0.03789,0.01565
6196.3,159.70,0.135,66.670,0.03827,0.01565
6207.5,160.10,0.137,66.790,0.03864,0.01565
6218.7,160.50,0.138,66.910,0.03902,0.01564
6228.1,160.90,0.139,67.011,0.03940,0.01564
6239.6,161.30,0.141,67.135,0.03977,0.01564
6250.2,161.70,0.142,67.249,0.04014,0.01564
6260.8,162.10,0.143,67.364,0.04051,0.01564
6271.1,162.50,0.145,67.474,0.04089,0.01563
6282.2,162.90,0.146,67.594,0.04126,0.01563
6292.2,163.30,0.147,67.701,0.04163,0.01563
6303.0,163.70,0.149,67.817,0.04200,0.01563
6312.1,164.10,0.150,67.915,0.04238,0.01563
6323.2,164.50,0.151,68.035,0.04275,0.01563
6332.8,164.90,0.153,68.138,0.04312,0.01563
6344.5,165.30,0.154,68.264,0.04349,0.01562
6352.6,165.70,0.155,68.351,0.04387,0.01562
6364.6,166.10,0.157,68.480,0.04424,0.01562
